_key,active,full_name,team,position,status,espn_id,fantasy_data_id,gsis_id,kalshi_id,oddsjam_id,rotowire_id,rotoworld_id,sportradar_id,stats_id,swish_id,yahoo_id
3713,true,Deonte Gibson,,DE,Active,2582086,18520,,,,11336,,e8a37445-5b5f-4d56-8ba9-6dee3d8ba737,,,29779
3714,true,Charles Washington,,DB,Active,2579163,18521,00-0032560,,,11341,,7757384a-6b03-41fb-9c77-3c016a968d1c,609702,609702,29781
3715,false,Cole Wick,,TE,Inactive,2982151,18522,00-0032562,,,11347,,32d58cfa-ffa6-46a1-bd3a-09b6ccca2370,704749,,29783
3716,false,Kentrell Brice,,FS,Inactive,2971881,18524,00-0032628,,,11204,,64d8dddf-b3fe-4146-8d08-36e9c0b6eede,693056,,29720
3717,false,Joe Callahan,,QB,Inactive,3078660,18525,00-0032630,,,11441,,c67e52b1-0801-4a6c-802c-32cdc78bb7c9,617316,,29722
3718,false,Makinton Dorleant,,CB,Inactive,2577071,18526,00-0032631,,,11442,,eee79103-9ded-4a79-812b-b9b18da20135,,,29723
3719,true,Jacob Flores,,C,Active,,18527,,,,11444,,71d5dea4-0459-4355-adc5-a9519295d837,,,29726
372,false,James Casey,,FB,Inactive,12535,8569,,,,,,58ddefee-8abc-4421-856b-9bb72b0d202c,381860,,9416
3720,true,Reggie Gilbert,,LB,Active,2576755,18528,00-0032633,,,11445,,b14bcb8f-a563-4b68-8a4f-5ef7da8b181d,593546,,29727
3721,false,Josh Hawkins,,CB,Inactive,2575523,18529,00-0032635,,,11446,,2f01f1dc-8e8c-4d74-95d9-1b36b42257fb,609734,,29729
3722,false,Don Jackson,,RB,Inactive,3042945,18530,,,,11447,11858,1309f5b8-5d23-4dcc-9800-d30057f3b62e,733768,,29731
3723,true,Josh James,,G,Active,2986639,18531,00-0032638,,,11448,,4a52883d-cc37-4593-9ca3-cb9967e4db5f,,,29732
3724,true,Randall Jette,,CB,Active,2593183,18532,,,,11449,,c3330180-f880-4462-8524-d92567917f2a,,,29734
3725,true,Tyler Kuder,,NT,Active,,18533,,,,11451,,9a6b35a4-877c-4f01-9122-a48e65a2843d,,,29735
3726,true,Peter Mortell,,P,Active,2576320,18534,,,,11452,,5e4137f7-02d5-4bed-a6c7-965d6fdccb10,,,29737
3727,true,Dennis Parks,,WR,Active,,18535,,,,11279,,c914b378-32c9-46b6-864e-feb15450da13,,,29738
3728,true,Brian Price,,DT,Injured Reserve,3040661,18537,00-0032649,,,11566,,eddd3f47-fdd1-4d53-9e31-93b46624fd0f,729627,,29747
3729,false,Herb Waters,,WR,Inactive,2969976,18539,00-0032652,,,11567,,c70d3c47-a3a9-4f72-abc2-3d022ab9d702,691593,,29749
373,false,Brian Cushing,,LB,Inactive,12453,8571,,,,6071,5206,f52bebd5-4f53-4f82-b91f-12761b2fd8b7,297119,,9279
3730,true,Tevin Jones,,WR,Active,2586703,18540,00-0032728,,,11467,,44d9bb75-f947-406c-b847-6b11684a07c1,614302,614302,29795
3731,false,Eric Lee,,DE,Inactive,2970397,18541,00-0032730,,,11273,,944528d8-7647-4f92-8053-0e6998c5fcc1,652649,,29799
3732,true,Richard Mullaney,,WR,Active,2577014,18543,,,,11471,,327f0b61-f467-4991-badb-71b404a00d04,607876,,29803
3733,true,Shakeel Rashad,,ILB,Active,2970012,18544,,,,11472,,13e1de67-6076-430d-9524-cab752f7ce44,,,29804
3734,true,Brennan Scarlett,,LB,Active,2576885,18545,00-0032734,,,11474,,5a422c26-d686-4ad2-af10-d7d691150e27,,607700,29807
3735,true,Duke Thomas,,CB,Active,2971734,18546,00-0032735,,,11475,,7e5aaa20-df98-403f-92df-c3cc2ca9907d,,,29808
3736,true,Arturo Uzdavinis,,OT,Active,2575421,18547,,,,11478,,23df9fc6-0fc7-4ad8-9f64-e4c8b939859f,,,29809
3737,false,Shiro Davis,,ILB,Inactive,2971704,18548,,,,11388,,,,,29909
3738,false,Jake Bernstein,,G,Inactive,,18549,,,,,,,,,29878
3739,true,Vernon Harris,,CB,Active,2969220,18551,,,,11644,,cc37ac02-90e3-4d68-9591-bd1a77e01c16,,,29881
374,false,Dan Orlovsky,,QB,Inactive,8559,8590,,,,4312,,bbfcacdd-b6ae-48df-8911-764bb7e0fcdb,162818,,7321
3740,false,Tre Jones,,CB,Inactive,3084848,18552,,,,11464,,,,,
3741,false,Shakiel Randolph,,SS,Inactive,2980475,18553,,,,11465,,f89dff68-4234-4a1a-8335-f92a37adb784,,,29884
3742,true,Brandon Chubb,,OLB,Active,2577919,18554,00-0032670,,,11570,,e549984f-1414-4468-9645-4766ba767510,,,29713
3743,true,Morgan Fox,,DE,Active,3059620,18555,00-0032671,7a441f71-01a3-4378-80c5-a004ef44e810,0465EECD5090,11571,,ed54f1f3-65b8-4b54-8a64-81858ca9f50f,,915155,29714
3744,false,Rohan Gaines,,SS,Inactive,2574521,18556,,,,11572,,,,,29745
3745,false,Nicholas Grigsby,,OLB,Inactive,2576660,18557,00-0032674,,,11573,,b8569ff2-bc1a-4b91-9830-c840e7b94549,,,29716
3746,false,Darreon Herring,,ILB,Inactive,2972350,18558,,,,11574,,,,,29717
3747,true,Cory Littleton,,LB,Active,2978304,18559,00-0032677,,343E34AA4DFA,11113,11826,385953af-6b16-42b8-9a58-23fd8d50d935,,695191,29718
3748,false,Pace Murphy,,OT,Inactive,2974612,18560,00-0032680,,,11576,,02d2c680-e929-41d9-b514-67ffe0c4cd2d,,,29746
3749,false,Kache Palacio,,ILB,Inactive,2978349,18561,,,,11641,11862,fdd19b79-5d89-42e3-89d0-804cf37858a1,,,29736
375,false,Glover Quin,,FS,Injured Reserve,12716,8593,00-0027081,,,6217,5345,adc1b9ae-0b59-4399-bfba-959f694dde3d,,,9376
3750,false,Brian Randolph,,FS,Inactive,2577709,18562,,,,11578,,e2f2c002-176f-4912-be1c-cf782db809d6,,,29740
3751,true,Winston Rose,,CB,Active,3042619,18563, 00-0032757,,,11278,,2cffbed2-3e4f-4051-b5b1-b6b2b7c484f6,,737430,29741
3752,true,Ian Seau,,DE,Active,2577337,18564,,,,11579,,3e3cc8ae-1e85-42da-b567-d2af4820a234,,,29742
3753,false,Jordan Swindle,,OT,Inactive,,18565,,,,11580,,,,,29744
3754,false,Akil Blount,,OLB,Inactive,2982198,18566,,,,11581,,,,,29820
3755,true,Ruben Carter,,G,Active,2576772,18567,,,,11582,,fdbc7513-628e-4a35-bbdd-877e768d9f14,,,29824
3756,true,Ryan DiSalvo,,LS,Inactive,2981193,18568,,,,11584,,560dbfe1-923d-49ef-a5dd-a24b2f6b1f5d,,,29826
3757,false,Tyler Gray,,OLB,Inactive,2972899,18569,,,,11586,,,,,29827
3758,false,A.J. Hendy,,SS,Inactive,2577076,18570,00-0032620,,,11593,,9f1e4e06-a9b9-4d69-be4c-91e9841dbc44,,,29829
3759,false,Gabe Hughes,,TE,Inactive,,18571,,,,11594,,,,,29830
376,false,Antonio Smith,,DE,Inactive,5660,8595,,,,3995,,4b8a562d-206d-4c87-b82a-0de03e872272,,,6894
3760,true,Farrington Huguenin,,OLB,Active,2576703,18572,00-0032622,,,11595,,8fd82d9f-fa30-45e3-8c5d-e2278441a984,,,29832
3761,true,Lafayette Pitts,,DB,Active,2576665,18573,00-0032617,,,11596,,8cfce145-c6aa-40e0-b759-cad33237144a,606736,606736,29835
3762,true,Brandon Shippen,,WR,Active,2976250,18574,00-0032625,,,11597,,83d24498-84d5-4c73-a41f-cae0b801a904,692387,,29837
3763,true,Woodrow Hamilton,NYG,DT,Active,2577392,18575,00-0032578,,,11355,,b3beb95a-c1e7-4d03-b61a-097199528816,,,29873
3764,true,Andrew Adams,,DB,Active,2576599,18576,00-0032637,,6F3F689EE215,11527,,23557a45-6dc7-43c8-a4c6-f53ae72ff660,606570,606570,29841
3765,true,Donte Deayon,,CB,Active,2972896,18577,00-0032641,,,11528,,da918fe0-eb5d-42c7-b952-2f5da5197c20,651757,651757,29846
3766,false,Michael Hunter,,CB,Inactive,2578305,18578,00-0032643,,,11529,,1413a204-0c2e-40d4-b1fe-15ada63dfb4a,,,29848
3767,true,Cedrick Lang,,G,Active,3915883,18579,00-0032646,,,11741,,f5664cdc-9ce6-4533-b55c-89d3bafa7012,870793,,29850
3768,false,Darius Powe,,WR,Inactive,2978216,18581,,,,11201,,3ddd54b6-defd-4952-ad7d-489ddcf0d5ba,690979,,29868
3769,false,Tarow Barney,,NT,Inactive,3116153,18582,,,,11454,,,,,29786
377,false,Donald Brown,,RB,Inactive,12489,8604,,,,5966,,1bec10bf-8eae-4018-b2a5-2d623e1bbbc1,297031,,9291
3770,true,Quenton Bundrage,,WR,Active,2577153,18583,,,,11203,,acc4cf76-601c-4870-82b1-5cf209cfef3a,,,29787
3771,false,Helva Matungulu,,DE,Inactive,,18584,,,,11458,,,,,29796
3772,true,Julien Obioha,,DE,Active,,18585,,,,11460,,5dc3279f-a707-44e4-ac8f-885b4e21dc45,,,29800
3773,false,Claude Pelon,,DE,Inactive,3120366,18586,,,,11583,,1e5fb84c-1166-4a3a-96e6-4fd1e806085d,823064,,29802
3774,true,Jason Vander Laan,,TE,Inactive,3057863,18587,00-0032689,,,11585,,1532328d-614e-4cd6-a43f-ff56073e2ff2,756569,,29806
3775,false,John Depalma,,LS,Inactive,2976628,18588,,,,11530,,,,,29673
3776,false,Quentin Gause,,ILB,Inactive,2582402,18589,,,,11531,,a6d63e36-a83b-49a9-8bff-506430e1d799,,,29674
3777,true,Dillon Gordon,,OT,Active,2976546,18590,00-0032909,,,11532,,91555a62-f501-46c4-ba59-20f4a27e8d8d,,,29675
3778,true,Darrell Greene,,G,Active,2582006,18591,00-0032962,,,11046,,7e93123a-caf3-4915-bb8a-e1199257f8de,,,29676
3779,false,Bruce Johnson,,C,Inactive,,18592,,,,11533,,,,,29677
378,false,Pat McAfee,,P,Inactive,12689,8618,,,,6135,5432,25e04595-13ab-4913-90db-1111db830e84,,,9486
3780,true,Cedric O'Neal,,RB,Active,3016887,18593,,,,11536,,c5d8c777-2f40-4e80-bf09-c5985aef2de6,915105,,29681
3781,false,C.J. Smith,,CB,Inactive,2573091,18594,00-0032856,,,11538,,accab0d5-2f39-4a5c-a595-c029cb6a9c05,613861,,29684
3782,false,Myke Tavarres,,OLB,Inactive,3046426,18595,,,,11539,,,,,29685
3783,false,Paul Turner,,WR,Inactive,2577286,18596,00-0032841,,,11540,,c92f0c72-f333-4c52-ba7d-4797cbf43078,589999,,29686
3784,false,Destiny Vaeao,,DE,Inactive,2978355,18597,00-0032859,,,11541,,04ac7d14-68fc-4d70-b0f0-334dce9c1c45,,,29687
3785,true,Brandin Bryant,,DT,Active,2982857,18598, 00-0032660,,,11557,,8b1be2ac-e483-4f39-9bf9-a81be33ac92e,,695076,29813
3786,true,George Fant,,OT,Active,2583951,18599,00-0032466,563a73fb-53d5-4a8d-aff5-7ba3fc732b4e,8350BE3BD620,11559,11913,eb7f7d43-7837-400c-828c-bd5d609bca41,,881659,29815
3787,false,Lars Koht,,DE,Inactive,2589334,18601,,,,11627,,,,,29817
3788,false,Tanner McEvoy,,WR,Inactive,2577684,18602, 00-0032475,,,11561,,8ac8cc85-6599-4956-819e-0887ccb72993,604926,,29825
3789,false,David Perkins,,DE,Inactive,,18603,,,,11562,,,,,29831
379,false,Fili Moala,,DT,Inactive,12446,8620,,,,,,dd19adfc-c0a4-4980-9452-6489ec66a5f8,,,9320
3790,true,Kevin Anderson,,OLB,Active,,18604,,,,11682,,8c253cad-8720-4528-a5c4-363f21f5f79d,,,29761
3791,false,Jered Bell,,S,Inactive,2511318,18605,,,,11550,,,,,29763
3792,true,Demetrius Cherry,,DE,Active,3043228,18606,,,,11551,,5fcdb893-3ce0-48f8-bfa0-59e99935a8ae,,,29765
3793,true,Lenny Jones,,DE,Active,2573947,18607,00-0032719,,,11552,,f5181047-2dbb-4058-bed6-34464a138867,,,29767
3794,false,Darren Lake,,NT,Inactive,2979851,18608,,,,11553,,,,,29768
3795,true,Blake Muir,,G,Inactive,2573339,18609,,,,11555,,2fe3b02e-4a60-4213-8c63-b9960f41d12b,,,29770
3796,true,Norman Price,,OT,Inactive,3123982,18610,00-0032723,,,11556,,66a432fc-ee15-4f63-a37b-207c1b5e7c31,,,29773
3797,false,Bryce Treggs,,WR,Inactive,2978219,18611,00-0032724,,,11011,,be921e61-4abb-43ff-aa4d-ccf9f9a66d67,690981,,29775
3798,false,Shahbaz Ahmed,,G,Inactive,,18612,,,,11286,,,,,29899
3799,false,David Glidden,,WR,Inactive,2577517,18613,,,,11291,,,,,29900
38,false,Chris Chester,,G,Inactive,9642,1066,,,,5025,3702,a25feaa2-93f5-4236-9d07-696b371af3d6,,,7805
380,false,Rashad Jennings,,RB,Inactive,12503,8649,,,,6007,5273,8d0e85c6-a77b-4e2c-97da-3ce6dbe34d34,269058,,9514
3800,false,Frankie Williams,,CB,Inactive,2576421,18614,,,,11438,,fe043127-409a-4010-ade3-0d667f021331,,,29902
3801,false,Vernon Adams,,,Inactive,,18615,,,,,11268,,,,
3802,false,Chris Hubert,,WR,Inactive,2986501,18616,,,,11295,,3038a319-3117-4349-9dda-41304ffa97ab,703161,,29905
3803,true,Elijhaa Penny,,RB,Active,2575965,18617,00-0032813,,,11297,11964,6c6a6099-0169-4c9a-b024-0d8f4a795f38,606629,606629,29906
3804,false,Darrin Peterson,,WR,Inactive,2968269,18618,,,,11354,,,,,29923
3805,true,Jon Brown,,K,Active,3135726,18619,00-0032835,,,11738,,1a59e864-5282-4d94-b678-8537d524e181,,,29915
3806,false,Trip Thurman,,G,Inactive,,18621,,,,11380,,,,,29911
3807,false,Corey Tindal,,CB,Inactive,3059866,18622,,,,11381,,,,,29910
3808,true,Rolan Milligan,IND,DB,Active,3916678,18623,00-0032830,,,11374,,bc6aa137-cef3-481e-a87a-e06dad32882c,,,29933
3809,true,Demetris Anderson,,NT,Active,,18625,,,,11436,,d11d153b-0920-4218-b3ef-e59aeacd7eb9,,,29929
381,false,Terrance Knighton,,NT,Inactive,12677,8650,,,,6902,5320,e84b685e-6b52-4214-b264-123ce0672021,,,9336
3810,false,Brandon Burks,,RB,Inactive,2972811,18626,,,,11440,,49597ed9-e933-42aa-ac84-1b4cb8bfa7dc,,,29930
3811,true,Alstevis Squirewell,,RB,Active,3137094,18627,,,,11598,,7dff5c9b-3376-4877-8ab8-7e46b8ca50ac,,,29931
3812,false,Cory Tucker,,G,Inactive,,18628,,,,,,,,,29932
3813,true,Tre Roberson,,CB,Active,2578317,18629, 00-0032849,,,11506,,7ba5935c-0e54-4ad0-b90e-ff4af7d62b85,,609061,29925
3814,false,Ishaq Williams,,DE,Inactive,2576049,18630,,,,11592,,de7d86e0-e696-4aa2-bc5d-e0961b4fcf36,,,29935
3815,false,Bryson Keeton,,CB,Inactive,2573948,18631,,,,11456,,e7ae052f-17e3-4d08-b772-37e0e8312715,,,29936
3816,true,Brandon Brown-Dukes,,RB,Active,4012719,18632,,,,11542,,5a1b445b-2a7b-483e-8a3e-b42c4d76e383,915350,,29903
3817,true,Marcus Tucker,,WR,Inactive,4012737,18633,00-0032832,,,11547,,cdd5db05-31b2-4d37-be93-cc60b6457fde,915351,,29904
3818,true,Pete Robertson,,OLB,Active,2577651,18635,00-0032851,,,11563,,ff813dc6-d3fb-4021-830c-736996df5863,,,29937
3819,false,Taniela Tupou,,FB,Inactive,2578390,18636,00-0032852,,,11564,,f50fb156-fc3a-4930-aa51-8fe977ef6984,608023,,29939
382,false,Eugene Monroe,,T,Inactive,12620,8655,,,,6049,5198,14af64f4-90a6-4f56-8624-6a313966cc31,,,9272
3820,true,Micah Awe,,ILB,Active,2979171,18637,,,,11405,,c2e9802c-39b8-4fe0-8e17-384975cda11a,,,29926
3821,false,Travis Britz,,DT,Inactive,2977687,18638,,,,11477,,,,,29927
3822,true,Kelby Johnson,,OT,Active,,18639,,,,11412,,8c7238d8-d5e6-40c1-baf5-511e102d3766,,,29928
3823,false,Sam Carlson,,G,Inactive,2575649,18640,,,,11396,,,,,29942
3824,true,Alex Ellis,,TE,Active,2577731,18642,00-0032864,,,11397,,81fb7fa0-7ad9-4ef4-bc33-9df9574714e5,607400,607400,29944
3825,true,Iosia Iosia,,DE,Active,,18643,,,,11665,,4d3f5bf9-eaf5-442c-9194-a37bc1fc9484,,,29945
3826,false,Nick Ritcher,,G,Inactive,,18644,,,,11401,,,,,29948
3827,true,Aldrick Rosas,,K,Active,3068939,18645,00-0032870,,,11403,11998,8fb2ca06-3d13-4552-98e0-7b913b4ab5b9,789430,789430,29949
3828,false,Marwin Evans,,FS,Inactive,3053027,18647,00-0032922,,,11443,,444c9f9a-b6e1-4be1-ba68-bf18781f8c89,746304,,29952
3829,true,Ryan Langford,,ILB,Active,3128660,18648,,,,11469,,eab43fc8-efb7-4317-ab15-916dfb4f5989,,,29966
383,false,Robert Ayers,,DE,Inactive,12432,8670,,,,6060,5261,65bc0f5a-a755-4be4-84b6-a9324a1bdced,266725,,9282
3830,false,Garrick Mayweather,,G,Inactive,2973300,18650,,,,,,,,,29968
3831,false,Zach Sterup,,OT,Inactive,2576365,18651,00-0032921,,,11466,,a217c048-2479-4b4a-8b47-6e166b16d1ed,,,29969
3832,true,C.J. Ham,,FB,Active,4012556,18652,00-0032918,d75f5689-6910-4a39-b0d5-e80a2443d003,B4A6ABA6BF4F,11599,,971fc9e5-bebb-4a2c-a822-8c52f92a3d07,915397,915397,29951
3833,false,Matt Smalley,,CB,Inactive,2973474,18653,,,,11591,,,,,29970
3834,false,K.J. Brent,,WR,Inactive,2577664,18654,00-0032926,,,11512,,01a4e683-068c-4ae2-bb93-4940abc7c53a,604906,,29953
3835,true,Ross Burbank,,C,Active,2577829,18655,,,,11513,,ee1bc33d-ac0b-4d7c-99c6-7c2574bdba9c,,,29954
3836,false,James Cowser,,OLB,Inactive,2471470,18656,00-0032929,,,10983,,3935a558-5680-4a4f-9a7a-a067210a2a42,,,29955
3837,false,Kenneth Durden,,CB,Inactive,3140596,18657,00-0032931,,,11515,,b9523f29-adfa-4382-98f2-611c590bb526,,,29956
3838,true,Antonio Hamilton,WAS,CB,Active,3056354,18658,00-0032933,c25d6dc7-302d-40b7-ae90-f79826b978cd,53A1C4800588,11518,,9bc107dc-1920-49db-b009-436d1a77955d,786655,786655,29957
3839,true,Drew Iddings,,DE,Inactive,2566345,18659,,,,11520,,828cac4b-3020-4e02-b1d3-ae4515941152,,,29959
384,false,David Bruton,,SS,Injured Reserve,12638,8675,,,,6098,,c3a7ec5c-db82-44ae-ab74-b5220448375a,,,9378
3840,false,Max McCaffrey,,WR,Inactive,2969896,18660,00-0032937,,,11207,,a02175de-7356-40c9-a14f-f90de29830d7,691495,,29961
3841,true,Tony McRae,,CB,Inactive,2969422,18661,00-0032934,,,11656,,be4f1dbd-6ffd-4054-9f49-cc398d4ce5f3,683649,,29962
3842,false,Ryan O'Malley,,TE,Inactive,2566643,18662,00-0032932,,,11647,,66478107-d228-42de-aa84-bc8a2ac01cb9,681240,,29963
3843,false,Kyrie Wilson,,ILB,Inactive,2579164,18663,,,,11526,,,,,29965
3844,true,Aaron Epps,,OT,Active,,18664,,,,11271,,1df94830-23e0-4b69-a209-47cf90d10a98,,,29971
3845,false,Jabriel Washington,,OLB,Inactive,2578483,18665,,,,11282,,,,,29972
3846,true,Duke Williams,,WR,Active,3115315,18666, 00-0032945,,,10945,,55482edf-8604-4cf6-9a5c-d1124e22ac83,824249,824249,29973
3847,false,Uani' Unga,,ILB,Inactive,,18667,,,,,,,,,
3848,true,Greg Townsend,,DE,Active,2577275,18668,,,,11523,,14146b26-3224-4ff5-a746-e4f5b5c7b5e9,,,29974
3849,true,Wynton McManis,MIA,LB,Active,2977884,18670,,,,11554,,b0b9a957-389f-4a08-9a68-177fcb59c50c,,693365,29976
385,true,Britton Colquitt,,P,Active,12773,8679,00-0026516,,,7192,,26164d5b-1e27-445d-8684-67b80e576567,225364,225364,9769
3850,false,Louis Palmer,,DE,Inactive,,18671,,,,11338,,,,,29980
3851,false,Denver Kirkland,,G,Inactive,3046434,18672,00-0033005,,,11096,,d5ce4494-a0d8-4c70-9759-48afe6b19a7f,,,29977
3852,true,Jaydon Mickens,,WR,Active,2978308,18673,00-0033006,,F8A546A83611,11213,,a0498a95-9dc3-4df5-8f51-a1564fb3de57,695199,695199,29978
3853,true,Terran Vaughn,,G,Active,2974672,18674,,,,11524,,0aa8970a-cf09-489b-b543-acdd71616706,,,29979
3854,true,Sam Brown,,CB,Active,4002763,18675,,,,18468,,031f8302-fbb8-4704-86b6-975723a474f1,,,30006
3855,false,Jared Barber,,ILB,Inactive,,18676,,,,11331,,,,,29989
3856,false,Braxton Deaver,,TE,Inactive,2512458,18677,,,,11335,,,556173,,29990
3857,true,Jordan Rigsbee,,G,Active,2576883,18678,,,,11337,,63d8c302-a072-4214-8905-7aab1dda2129,,,29991
3858,false,Miles Shuler,,WR,Inactive,2582387,18679,,,,11339,,,,,29992
3859,true,Jalen Simmons,,RB,Active,2580343,18680,00-0033035,,,11340,,c79a901b-cced-42ee-be24-dc0059c24a74,608743,,29993
386,false,Brandon Lloyd,,WR,Inactive,4582,8694,,,,,,aff54abb-40bc-4a14-8569-62d25a12fa0d,,,
3860,false,Kenton Adeyemi,,DE,Inactive,2576600,18681,,,,11645,,,,,29986
3861,false,Kieren Duncan,,WR,Inactive,3059552,18682,,,,11275,,,755964,,29987
3862,false,Donovan Williams,,G,Inactive,,18684,,,,11358,,,,,29995
3863,false,Joe Licata,,QB,Inactive,2574378,18685,,,,11378,,,,,29996
3864,false,Jake Lampman,,WR,Inactive,3057850,18686,00-0033021,,,11276,,dcce5f4a-0bb5-4ed6-a8da-9b2cf64714f0,756556,,30002
3865,true,Chris Edwards,,DB,Inactive,3124889,18687, 00-0033022,,,11516,,55473843-5bc3-4673-9175-3d7203aef040,,,29997
3866,false,Joe Hansley,,WR,Inactive,2973604,18688,,,,11519,,,,,29998
3867,true,Branden Jackson,,DE,Inactive,2577642,18689,00-0033024,,,11065,,21199f7c-91bc-4295-a6c8-bc0cfd017616,605326,,29999
3868,true,Jalen Richard,LV,RB,Active,2972091,18690,00-0033025,,,11522,12049,c78c299b-7c73-40fc-9155-2ede7f9849c7,693429,693429,30000
3869,false,Torian White,,OT,Inactive,,18691,,,,11525,,,,,30001
387,false,Knowshon Moreno,,RB,Inactive,12516,8699,,,,,5163,d7ed32dc-b05b-4a90-b29c-7fcb4527d2c5,,,
3870,false,Vi Teofilo,,G,Inactive,,18692,,,,11491,,,,,29994
3871,false,Sam Bergen,,FB,Inactive,,18693,,,,11395,,,556482,,29982
3872,true,Bennett Okotcha,,CB,Active,,18694,,,,11400,,4d93eff3-254e-4c87-911f-998d72d2e17f,,,29985
3873,false,Ben Roberts,,WR,Inactive,3927739,18695,,,,11402,,,887841,,29983
3874,false,Michael Smith,,DT,Inactive,,18696,,,,11404,,,,,29984
3875,true,Nila Kasitati,,G,Active,2577460,18697,,,,11086,,32d58744-06fb-40f3-b4b8-8d6b0f887406,,,30003
3876,false,Michael Wakefield,,OLB,Inactive,2981875,18698,,,,,,,,,30004
3877,false,Kelsey Young,,RB,Inactive,,18699,,,,11394,,,,,30005
3878,false,Austin Traylor,,TE,Inactive,2576449,18700,00-0033043,,,11277,,8f9e7e75-ceab-4483-a234-8318f6923f30,606529,,30008
3879,true,Jimmy Pruitt,,CB,Active,2981210,18701,,,,11107,,1f95fe40-6aef-4be6-9814-b8498024dbca,,,30009
388,false,Kyle Orton,,QB,Inactive,8520,8703,,,,,3214,ef068d71-d18f-4b67-a7b4-71c416a14cba,,,
3880,true,M.J. McFarland,,TE,Active,2577567,18702,,,,11535,,040aeba2-c0ea-4858-aaf8-75c0453686ce,590677,,30007
3881,true,Mariel Cooper,,CB,Active,2580324,18703,,,,11274,,4c77ce39-da0c-4325-a820-a9fd7822f499,,,30010
3882,true,Zach Wood,NO,LS,Active,2575788,18704,00-0033063,544e4d26-a081-45c8-927d-c17cd562b5d1,17BC457A72A5,11673,,94510e36-d0ea-48c5-9c7e-b09b31c5c218,,606799,30015
3883,true,Romar Morris,,RB,Active,2577106,18705,,,,11205,,03ce79bb-bcad-457e-b7a8-3c1f0b2de252,605757,,30016
3884,false,Jarrett Grace,,ILB,Inactive,2579841,18706,,,,11343,,,,,30011
3885,false,James Ross,,ILB,Inactive,2977608,18707,,,,11280,,,,,30012
3886,true,Javien Elliott,,CB,Active,3116598,18708,00-0033070,,,11407,,08770f4a-4b29-490e-b76a-f60d87fdc414,824084,,30014
3887,false,Ben McCord,,TE,Inactive,,18709,,,,11200,,,,,30017
3888,true,Lucas Patrick,NYG,G,Active,2576736,18710,00-0033082,99998145-af75-467d-b229-5f05658c56d4,2532B68D95D1,11453,,e9615c8c-3a7e-4b10-92f8-86f48edbe9a4,,599659,30018
3889,false,Marquis Bundy,,WR,Inactive,2974198,18711,00-0033087,,,11649,,032fda0b-de60-41fe-bb23-acef1123c7d5,693004,,30019
389,false,Matt Cassel,,QB,Inactive,8644,8723,00-0023662,,,4574,3237,8263e101-aa33-435f-bf0f-388e1c4eeb59,145407,,7406
3890,true,Devon Bell,,K,Active,2971374,18712,,,,11329,,0a4fbc50-4ed9-4b73-b992-b1e86c006a3f,,,30020
3891,true,Kyle Coleman,,FB,Active,2572846,18713,00-0033086,,,11558,,0105886c-9f70-4600-b0c4-bb2a8efc5e9b,891825,,30021
3892,false,Jarvis Turner,,WR,Inactive,2988610,18714,,,,11392,,,702773,,30022
3893,true,Reece Horn,,WR,Active,2989641,18715, 00-0033092,,,11398,,f28143c1-321c-4c45-a717-c154ee4cb6a4,704783,,30063
3894,true,Garrett Griffin,,TE,Active,2987440,18716,00-0033095,,,11502,,3cacaa27-a790-43ae-927c-8163b06f1a53,703203,703203,30024
3895,true,Marvin Hall,,WR,Active,2578369,18717,00-0033094,,,11517,,1283923a-9716-4936-920a-a57f019bb2e8,607435,607435,30023
3896,false,Benson Browne,,TE,Inactive,,18719,,,,11569,,,600746,,30026
3897,false,Paul Lang,,TE,Inactive,2576272,18720,,,,11632,,,606113,,30027
3898,false,Bryce Cheek,,CB,Inactive,,18722,,,,11461,,,,,30029
3899,false,Jeff Overbaugh,,LS,Inactive,2976115,18723, 00-0033115,,,11577,,b1a65955-f70b-43c7-b262-b6781e404b4f,,,30030
39,false,Manny Lawson,,LB,Inactive,9608,1141,,,,4904,3692,d776dd93-2e9a-4009-95d8-81bf89f89085,,,7771
390,false,Tyson Jackson,,DE,Inactive,12435,8739,,,,6057,,97bc1bb9-a043-4226-95ad-26f3f0338206,,,9267
3900,false,Nate Robinson,,,Inactive,,18724,,,,,12079,,,,
3901,false,Brandon Johnson,,RB,Inactive,,18725,,,,,,,,,30031
3902,false,Nolan Frese,,LS,Inactive,2575574,18726,,,,11681,,c6194bc4-ed96-4214-ab05-e16e5e5154ce,,,30032
3903,true,Warren Gatewood,,CB,Active,2988562,18729,,,,11605,,0a506089-c6c1-4179-b407-a71578eca775,,,30033
3904,false,Ra'Zahn Howard,,NT,Inactive,2969052,18730,,,,11603,,,,,30034
3905,false,Mandel Dixon,,TE,Inactive,,18731,,,,11606,,,824442,,30035
3906,false,John Schneider,,,Inactive,,18732,,,,,9520,,,,
3907,true,Kyler Kerbyson,,OT,Active,,18733,,,,11607,,31836178-f327-4cce-b739-7feb3a5d3300,,,30036
3908,true,Eric Wallace,,TE,Active,2326150,18734,,,,11609,,5c7196a1-f1bc-4ff7-9f2c-be1e7e24895f,398069,,30037
3909,true,Sam Ficken,,K,Active,2582139,18735,00-0033138,,,11610,12088,f61e6429-3f9b-478c-8697-e00fe813ce9c,609487,609487,30038
